id,User Name,User ID,Follows,Followers,User Location,content,time
1145477466850394112,うりこだま,urikodama,579,72,鳥取在住,"RT @ent_univ_: 先日のlancet誌の論文を受けて、「HPVワクチンによって金持ちの国では子宮頸癌がなくなるだろう」という記事。
いつも通り日本は例外として挙げられてます😭
「金持ちの国でもHPVワクチンがなければ子宮頸癌は無くなっていない」という残念な論文が書か…",Sun Jun 30 23:41:24 +0000 2019
1145477429051314177,テル/改憲で人権がなくなる日がそこに,teru2bouz,2045,2491,Japan　原子力緊急事態宣言発令中,RT @No_hpvv_kanagaw: そもそも、２０年後の子宮頸がんを減らすためにと始まったHPVワクチン。3000人以上の副反応疑い報告が上がっているのにその後の調査は製薬企業任せで、ペーパーを確認しただけ？症状に苦しんでいる被害者への聞き取りは接種責任のある基礎自治体か…,Sun Jun 30 23:41:15 +0000 2019
1145477390044295170,知識万歳 🔥,viva_knowledge,1722,453,,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:41:06 +0000 2019
1145477337388965889,夜凪,85yanagi,82,91,日本 大阪,"RT @12to2y4: シャム組(キューブ、サシャ、チロル)
八尾組(何度1、No.2、No.6、No.7)
崩壊組(かまぼこ、なると)
ワクチン、ウィルス検査
オールクリア
シャム組がすこし軟便つづいてる、、、
#里親募集中 #大阪 https://t.co/rlhUAPB…",Sun Jun 30 23:40:53 +0000 2019
1145477288219140096,葦原,tokob3b2b,636,54,,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:40:42 +0000 2019
1145477272817717248,テカテ,TECATE_TECATE,530,230,,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:40:38 +0000 2019
1145477215708053504,🐤,e_8_9k_,477,82,💚🍮☝️👑🍡🍓💎,"RT @mihyonsong: このままでは、日本はHPVワクチンを打たないと子宮頸がんが減らせないことを世界に証明する国になってしまうでしょうね。
中1〜高1の女子は定期接種で無料で打てます。

BBCニュース - 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能…",Sun Jun 30 23:40:24 +0000 2019
1145477203640979457,Tesserac,Tesserac6,149,35,,RT @NATROM: @t_kark 日本住血吸虫症に対する治療によるC型肝炎の感染、薬害エイズ、USAにおける1976年の豚インフルエンザワクチン接種、糖尿病に対する強化治療（ACCORD試験）、韓国における甲状腺がん検診、神経芽細胞腫マススクリーニング、卵巣がん検診、若年…,Sun Jun 30 23:40:21 +0000 2019
1145477096916963328,子煩悩108🐻,Drfondfather,246,1416,,"RT @jasminjoy: 市区町村から送られてくる風疹抗体価の無料検査、8倍以下なら無料でワクチンを受けられます。16倍でも自費で受けることをお勧めします。＞
流行中の今こそ読んでほしい！先天性風疹症候群に娘を奪われた母親の後悔 https://t.co/uW8oK4YxY…",Sun Jun 30 23:39:56 +0000 2019
1145476991627382784,冬野秀明👺サクナヒメプレイ中,HideakiTouno,363,587,イトシマルディアス,"RT @cxp02120: 事故以来、放射線の恐怖を煽ってきた感のある朝日系メディアがこの記事を載せたことが「事件」なのだが、案の定そっち界隈は「朝日は腐った」「原子力ムラからいくら貰った」と、その“裏切り”を罵倒し、自ら世界を狭めている。反ワクチンと一緒。
https://t…",Sun Jun 30 23:39:31 +0000 2019
1145476948828672000,COUZY KIMURA,ReCOUZY,304,102,日本,"RT @cxp02120: 事故以来、放射線の恐怖を煽ってきた感のある朝日系メディアがこの記事を載せたことが「事件」なのだが、案の定そっち界隈は「朝日は腐った」「原子力ムラからいくら貰った」と、その“裏切り”を罵倒し、自ら世界を狭めている。反ワクチンと一緒。
https://t…",Sun Jun 30 23:39:21 +0000 2019
1145476932315705345,Kinn-san,ja8yum,4296,6845,北海道北見市北見,RT @Foxwz: ベーシックインカムの収入安定化効果で、環境の良い地方への移住が促進され、都市部と地方の経済と社会インフラの格差が大幅に是正されます。これにより、消滅寸前の地方文化の存続保存が可能に為ります。地方の「お祭り」も隆盛化する事でしょう。不正選挙はTPP、原発、ワ…,Sun Jun 30 23:39:17 +0000 2019
1145476849008427008,御厨 綾乎はRTせざるを得ない,Ryoya_Mikuriya,831,141,in お布団,"RT @NTkazamiMT: 「子宮頸がんワクチン」って
名前が良くないと思う。
男性は関係ない、
みたいな印象だから。
「男子は妊娠しないから」と
風疹の予防接種を中学生女子だけにしていた
その失策の再現を
見ている気がしている。 https://t.co/M0FzQNvw…",Sun Jun 30 23:38:57 +0000 2019
1145476814661287936,まる,toshi7077,734,1129,日本　東京都　城東,"RT @mmachu66: 生後3ヶ月から4ヶ月の子猫🥰
お目々も綺麗になりましたがまだお腹の調子が定まりません😓
里親さん募集中です‼️🙏
譲渡譲渡、運転免許証の提示、ワクチン代などの譲渡費用が必要です🙏 https://t.co/CpBqgemJOl",Sun Jun 30 23:38:49 +0000 2019
